Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC_Amazon_002,Chrome 120.0.0.0,,,26-01-2024 02:05:30,26-01-2024 02:05:44,14.342s,PASSED
,,,,,,,
Test Cases/Amazon/Amazon Home Page/Validate_Amazon_Logo_002,Chrome 120.0.0.0,Validate the amazon logo present in the left corner of the home page,,26-01-2024 02:05:31,26-01-2024 02:05:44,13.605s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 02:05:31,26-01-2024 02:05:37,5.748s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 02:05:37,26-01-2024 02:05:38,0.876s,PASSED
"click(findTestObject(""Object Repository/Amazon Pages/Validate_Amazon_Logo_002/Page_Online Shopping site in India Shop Onl_10c5f3/a_in""))",Chrome 120.0.0.0,,,26-01-2024 02:05:38,26-01-2024 02:05:43,4.702s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,26-01-2024 02:05:43,26-01-2024 02:05:44,1.324s,PASSED
